source_group_id,speaker_cluster_id,cluster_row_count,sample_count,sample_utterance_ids,sample_audio_paths,sample_video_paths,sample_text,role_label,role_confidence,witness_in_segment,witness_speaking_status,visual_target_role,visual_speaker_match,review_notes
peYoD-JkAXE,SPEAKER_06,9,3,peYoD-JkAXE_turn08694 | peYoD-JkAXE_turn09619 | peYoD-JkAXE_turn09620,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08694.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09619.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09620.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08694.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09619.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09620.mp4,Yes. || Thank you doctor. I have nothing further. || Uh good morning doctor.,,,,,,,
peYoD-JkAXE,SPEAKER_07,1116,3,peYoD-JkAXE_turn08885 | peYoD-JkAXE_turn08973 | peYoD-JkAXE_turn09621,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08885.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08973.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09621.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08885.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08973.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09621.mp4,I apologize. Can we know what related to this patient rather than somebody? || I apologize. Can you talk about Lindsay Clancy rather than in general? That's all || Good morning. Do you have your record in front of you? Your notes?,,,,,,,
peYoD-JkAXE,SPEAKER_08,10,3,peYoD-JkAXE_turn10326 | peYoD-JkAXE_turn10327 | peYoD-JkAXE_turn10487,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10326.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10327.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10487.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10326.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10327.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10487.mp4,Hold on. Hold on. Stay. Next question. || She could finish the the answer. || Objection. If we could just have a date. I,,,,,,,
peYoD-JkAXE,SPEAKER_09,965,3,peYoD-JkAXE_turn08593 | peYoD-JkAXE_turn08598 | peYoD-JkAXE_turn08602,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08593.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08598.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08602.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08593.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08598.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08602.mp4,"Thank you, honor. Good afternoon. Can you please state and spell your name for the record? || Astro Mental Health. || I'm a psychiatrist.",,,,,,,
peYoD-JkAXE,SPEAKER_10,8,3,peYoD-JkAXE_turn09723 | peYoD-JkAXE_turn09817 | peYoD-JkAXE_turn10010,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09723.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09817.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn10010.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09723.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09817.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn10010.mp4,Um I I don't recall. || Never asked. || What's the time frame?,,,,,,,
peYoD-JkAXE,SPEAKER_11,23,3,peYoD-JkAXE_turn08654 | peYoD-JkAXE_turn09412 | peYoD-JkAXE_turn09634,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08654.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09412.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09634.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08654.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09412.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09634.mp4,I'm just looking. Page 23. || Um I don't remember. || And where was the residency?,,,,,,,
peYoD-JkAXE,SPEAKER_12,12,3,peYoD-JkAXE_turn09785 | peYoD-JkAXE_turn09788 | peYoD-JkAXE_turn09927,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09785.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09788.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn09927.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09785.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09788.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn09927.mp4,Right. || Yes. || About October?,,,,,,,
peYoD-JkAXE,UNKNOWN,40,3,peYoD-JkAXE_turn08610 | peYoD-JkAXE_turn08630 | peYoD-JkAXE_turn08764,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08610.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08630.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/peYoD-JkAXE/peYoD-JkAXE_turn08764.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08610.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08630.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/peYoD-JkAXE/peYoD-JkAXE_turn08764.mp4,They may be admitted. [clears throat] || Correct. || No.,,,,,,,
sHUdRcABC-Q,SPEAKER_00,9,3,sHUdRcABC-Q_turn11636 | sHUdRcABC-Q_turn11637 | sHUdRcABC-Q_turn11638,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11636.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11637.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11638.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11636.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11637.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11638.mp4,"Thank you. || All right. Good afternoon, doctor. || Hi. I'm going to ask you to keep your voice up and speak into that microphone. All right.",,,,,,,
sHUdRcABC-Q,SPEAKER_01,98,3,sHUdRcABC-Q_turn11779 | sHUdRcABC-Q_turn11780 | sHUdRcABC-Q_turn11781,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11779.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11780.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11781.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11779.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11780.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11781.mp4,"Thank you, Json. Afternoon. So, doctor, um, from from your testimony, and correct me if I'm wrong, was she, to your opinion, and your experience an honest patient telling you what her symptoms were, if || that's an evaluation in the psychiatric. || Allow I allow that question.",,,,,,,
sHUdRcABC-Q,SPEAKER_02,57,3,sHUdRcABC-Q_turn11641 | sHUdRcABC-Q_turn11642 | sHUdRcABC-Q_turn11644,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11641.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11642.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11644.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11641.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11642.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11644.mp4,"Sure. Um, my first name is Sageel. S E J A L. Last name is Shaw. S H Ah. || What's your date of birth? || What do you do for a living?",,,,,,,
sHUdRcABC-Q,SPEAKER_03,126,3,sHUdRcABC-Q_turn11640 | sHUdRcABC-Q_turn11643 | sHUdRcABC-Q_turn11645,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11640.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11643.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11645.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11640.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11643.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11645.mp4,"Thank you, honor. Good afternoon. Can you please state and spell your name for the record? || 5881. || I'm a psychiatrist.",,,,,,,
sHUdRcABC-Q,UNKNOWN,1,1,sHUdRcABC-Q_turn11882,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11882.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11882.mp4,Sustained.,,,,,,,
