source_group_id,source_audio_path,speaker_cluster_id,manifest_turn_row_count,diarization_segment_count,diarization_segment_seconds,sample_utterance_ids,sample_time_ranges,sample_clip_video_paths,sample_clip_audio_paths,sample_text,role_label,role_confidence,witness_speaking_status
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_28,4,17,37.850,93sfJyLzhqM_turn02853 | 93sfJyLzhqM_turn02855 | 93sfJyLzhqM_turn02857,05:21:30.716 -> 05:21:49.423 | 05:21:52.727 -> 05:21:56.478 | 05:21:59.567 -> 05:22:02.557,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02853.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02855.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02857.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02853.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02855.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02857.wav,"Um, Corin Dawson played well. I uh there was one occasion in the kitchen where they were playing and I think Cora took one of his uh Play-Doh something. He was playing with Play-Doh and his reaction he was frustrated and he reached out and  || Uh Lindsay was I think in the kitchen at the same time? || She did. And what what was the reaction? What did she do?",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_57,4,6,4.894,93sfJyLzhqM_turn01502 | 93sfJyLzhqM_turn02308 | 93sfJyLzhqM_turn02581,01:42:44.743 -> 01:42:48.052 | 03:41:49.911 -> 03:41:50.511 | 04:19:59.431 -> 04:20:00.031,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01502.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02308.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02581.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01502.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02308.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02581.wav,that's fine. That's fine. Thank you. || Yes. || Yes.,UNKNOWN,LOW,UNKNOWN
D5L_c9Mla1U,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-16/live-lindsay-clancy-trial-day-16_D5L_c9Mla1U.wav,SPEAKER_02,4,10,21.194,D5L_c9Mla1U_turn03219 | D5L_c9Mla1U_turn03220 | D5L_c9Mla1U_turn03897,00:02:44.252 -> 00:02:44.976 | 00:02:44.976 -> 00:02:59.868 | 01:42:56.117 -> 01:43:03.590,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03219.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03220.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03897.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03219.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03220.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03897.wav,"Yes, please. || Today we have the continuation of the jury trial in the matter of commonwealth versus Lindseay Clancy. Miss Clancy is present. She is represented by attorney Kevin Readington. And the commonwealth is represented by assistant district attorn || Thank you. 284.",UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_14,4,18,39.151,D6skXbDJJj8_turn04292 | D6skXbDJJj8_turn04293 | D6skXbDJJj8_turn05832,00:40:01.990 -> 00:40:02.835 | 00:40:02.835 -> 00:40:18.706 | 05:58:44.989 -> 05:59:20.862,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04292.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04293.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05832.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04292.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04293.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05832.wav,[singing] || All for the honorable William sitting shall be heard of Massachusetts. This court is now session. Please be seated. || All right. Good. Time to close doors. My chest at the court with this session. Please be seated.,UNKNOWN,LOW,UNKNOWN
DCBWoWhsTpA,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-14/live-lindsay-clancy-trial-day-14_DCBWoWhsTpA.wav,SPEAKER_11,4,13,29.432,DCBWoWhsTpA_turn05905 | DCBWoWhsTpA_turn05906 | DCBWoWhsTpA_turn06130,00:00:23.372 -> 00:02:41.509 | 00:02:43.270 -> 00:02:44.075 | 00:51:02.717 -> 00:51:05.589,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05905.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn05906.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/DCBWoWhsTpA/DCBWoWhsTpA_turn06130.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05905.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn05906.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/DCBWoWhsTpA/DCBWoWhsTpA_turn06130.wav,"good morning, Miss Clancy. Um, all right. Before we bring the jury in, could I see everybody just for a few seconds? Hey. Hey. Hey hey all persons having anything to do before the honorable William Sullivan justice of the superior court now || good morning your honor may I proceed || she's doing that?",UNKNOWN,LOW,UNKNOWN
ma6ni-5zuW0,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety/lindsay-clancy-trial-lindsay-s-mother-describes-her-daughter-s-anxiety_ma6ni-5zuW0.wav,UNKNOWN,4,0,0.000,ma6ni-5zuW0_turn08419 | ma6ni-5zuW0_turn08548 | ma6ni-5zuW0_turn08590,00:01:44.136 -> 00:02:32.310 | 00:12:37.178 -> 00:12:37.778 | 00:17:14.127 -> 00:17:16.750,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08419.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08548.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/ma6ni-5zuW0/ma6ni-5zuW0_turn08590.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08419.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08548.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/ma6ni-5zuW0/ma6ni-5zuW0_turn08590.wav,[cough] [clears throat] || Um there were many. || Thank you.,UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_01,3,10,313.485,93sfJyLzhqM_turn02850 | 93sfJyLzhqM_turn02851 | 93sfJyLzhqM_turn02869,05:15:01.857 -> 05:20:02.759 | 05:20:02.759 -> 05:21:08.419 | 05:23:51.223 -> 05:25:23.515,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02850.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02851.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02869.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02850.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02851.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02869.wav,"pretty much. While [snorts] we continue to wait for things to go back on the record inside of that courtroom, let's discuss this case with career prosecutor Wendy Patrick, who is here with us. Wendy, thank you for joining us. Let's talk abo || That's right. And I have had cases exactly like this postpartum psychosis. Despite it being rare, it happens in these cases often do go to trial. You'd need to have the evidence often formulate the argument that at the time of the killings  || Julia is you have to have the facts already out in the record for the experts to work with. Otherwise, the objection is facts, not evidence that it'll be sustained. So, you're going to have to lay these facts out as has been done. And that'",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_20,3,13,5.044,93sfJyLzhqM_turn02410 | 93sfJyLzhqM_turn02411 | 93sfJyLzhqM_turn02688,03:49:44.260 -> 03:49:45.038 | 03:49:45.038 -> 03:49:48.488 | 04:32:56.334 -> 04:32:59.847,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02410.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02411.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02688.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02410.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02411.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02688.wav,Yes. || Would that be accurate? || Would that be accurate?,UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_51,3,42,27.874,93sfJyLzhqM_turn01297 | 93sfJyLzhqM_turn01945 | 93sfJyLzhqM_turn02137,00:42:03.294 -> 00:42:29.722 | 02:29:14.276 -> 02:30:08.850 | 03:23:38.598 -> 03:23:40.072,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01297.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01945.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02137.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01297.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01945.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02137.wav,"Okay. Thank you. team. [clears throat] || Thank you. Why? Good morning, ma'am. Stop right there and raise your right hand for 30 minutes. || Watch your step, please.",UNKNOWN,LOW,UNKNOWN
D5L_c9Mla1U,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-16/live-lindsay-clancy-trial-day-16_D5L_c9Mla1U.wav,SPEAKER_07,3,7,26.611,D5L_c9Mla1U_turn03217 | D5L_c9Mla1U_turn03940 | D5L_c9Mla1U_turn04024,00:01:37.383 -> 00:02:41.746 | 01:50:21.885 -> 01:50:40.809 | 02:06:19.523 -> 02:06:57.993,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03217.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn03940.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D5L_c9Mla1U/D5L_c9Mla1U_turn04024.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03217.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn03940.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D5L_c9Mla1U/D5L_c9Mla1U_turn04024.wav,"All right. Hey, hey, hey. All persons having anything to do before the honorable William Sullivan, Justice of the Superior Court, now setting a limit within the floor of the Commonwealth. Draw on the air, give your attendance, and you shall || All rise, please. Juror, excellent. Jersey courts in session. || All right. Please seated. of exit the courts. Please proceed. All right. council. We ready to uh do the voadier of uh Miss Thornike?",UNKNOWN,LOW,UNKNOWN
D6skXbDJJj8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,SPEAKER_19,3,18,30.019,D6skXbDJJj8_turn04403 | D6skXbDJJj8_turn05151 | D6skXbDJJj8_turn05154,01:29:06.042 -> 01:30:18.222 | 03:19:59.959 -> 03:22:54.525 | 03:23:18.396 -> 03:23:48.435,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn04403.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05151.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05154.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn04403.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05151.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05154.wav,"All right, This course is now in session. Please be seated. Your || Yes. All right. Bring them in. council. All right. Very gender. This court is now session. Please be seated. Your || Thank you. Come calls Amy Beavens. Stop right Raise your right hand to the clerk, please.",UNKNOWN,LOW,UNKNOWN
LGYerNiA8kI,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/clancy-children-s-pediatrician-testifies-about-seeing-lindsay-hours-be/clancy-children-s-pediatrician-testifies-about-seeing-lindsay-hours-be_LGYerNiA8kI.wav,UNKNOWN,3,0,0.000,LGYerNiA8kI_turn07068 | LGYerNiA8kI_turn07123 | LGYerNiA8kI_turn07183,00:02:54.248 -> 00:02:55.910 | 00:10:14.666 -> 00:10:17.350 | 00:15:51.165 -> 00:15:51.765,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/LGYerNiA8kI/LGYerNiA8kI_turn07068.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/LGYerNiA8kI/LGYerNiA8kI_turn07123.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/LGYerNiA8kI/LGYerNiA8kI_turn07183.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/LGYerNiA8kI/LGYerNiA8kI_turn07068.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/LGYerNiA8kI/LGYerNiA8kI_turn07123.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/LGYerNiA8kI/LGYerNiA8kI_turn07183.wav,"Not that I can remember. || Yes, I believe so. || Thank you. This",UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,SPEAKER_03,2,60,20.977,1tyKO8mTdOM_turn00176 | 1tyKO8mTdOM_turn00256,00:24:02.992 -> 00:24:07.514 | 00:34:50.810 -> 00:34:54.234,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00176.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00256.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00176.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00256.wav,Mhm. || How long were you in Aruba?,UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,SPEAKER_06,2,44,20.214,1tyKO8mTdOM_turn00371 | 1tyKO8mTdOM_turn00826,00:52:18.308 -> 00:52:25.197 | 02:24:18.594 -> 02:24:20.455,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00371.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00826.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00371.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00826.wav,I might be on you. Hello. || If you want to. Is there any objection?,UNKNOWN,LOW,UNKNOWN
1tyKO8mTdOM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,SPEAKER_08,2,33,15.965,1tyKO8mTdOM_turn01001 | 1tyKO8mTdOM_turn01103,03:04:53.106 -> 03:06:24.254 | 03:27:36.496 -> 03:27:37.752,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn01001.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn01103.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn01001.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn01103.wav,Okay. Order is back in session. You may be seated. return all counties including the defendant including || Were you there?,UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_04,2,11,8.134,93sfJyLzhqM_turn02524 | 93sfJyLzhqM_turn02798,04:04:22.150 -> 04:04:41.870 | 04:43:33.758 -> 04:43:49.110,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02524.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02798.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02524.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02798.wav,"[clears throat] || All right. Thank you, sir. Let me sit down. Thank you. just come up. I see you over here just getting",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_31,2,17,33.514,93sfJyLzhqM_turn01290 | 93sfJyLzhqM_turn03143,00:39:48.572 -> 00:40:10.119 | 05:58:28.171 -> 05:59:04.257,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn01290.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn03143.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn01290.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn03143.wav,"Okay. All persons having anything to do before the honorable William Sullivan, Justice of the Superior Court now sitting in Plymouth for the draw near give your attendance and you shall be heard. state of the Commonwealth of Massachusetts.  || All right. Good. Jazz. Yes. jured the court with this session. Please be seated.",UNKNOWN,LOW,UNKNOWN
93sfJyLzhqM,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,SPEAKER_37,2,4,2.279,93sfJyLzhqM_turn02357 | 93sfJyLzhqM_turn02630,03:46:04.976 -> 03:46:07.729 | 04:24:14.466 -> 04:24:17.227,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02357.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/93sfJyLzhqM/93sfJyLzhqM_turn02630.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02357.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/93sfJyLzhqM/93sfJyLzhqM_turn02630.wav,And how was that visit? || And how was that visit?,UNKNOWN,LOW,UNKNOWN
