source_group_id,speaker_cluster_id,cluster_row_count,sample_count,sample_utterance_ids,sample_audio_paths,sample_video_paths,sample_text,role_label,role_confidence,witness_in_segment,witness_speaking_status,visual_target_role,visual_speaker_match,review_notes
lOcZ_IJbM3I,SPEAKER_08,41,3,lOcZ_IJbM3I_turn08406 | lOcZ_IJbM3I_turn08412 | lOcZ_IJbM3I_turn08661,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,"Okay, perfect. Got it. All right, we'll || Thank you, sir. Whenever you're ready, || I'm just saying that that's the problem",,,,,,,
lOcZ_IJbM3I,SPEAKER_09,5,3,lOcZ_IJbM3I_turn08789 | lOcZ_IJbM3I_turn08791 | lOcZ_IJbM3I_turn08792,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,"See it, but || That's it. That's a different one. Mr. Shakur Mr. Knight battery Mr. Wheel I don't see Mr. I don't see Frank yet. Okay, they don't Mr. Alexander is the one with no sleeve on his shirt. He's leaving the back now. || Do you see Trayvon Lane?",,,,,,,
lOcZ_IJbM3I,SPEAKER_10,255,3,lOcZ_IJbM3I_turn08411 | lOcZ_IJbM3I_turn08416 | lOcZ_IJbM3I_turn08417,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,"Reginald Lilburn || Okay. Uh || I grew up in the city of Compton,",,,,,,,
lOcZ_IJbM3I,SPEAKER_11,10,3,lOcZ_IJbM3I_turn08652 | lOcZ_IJbM3I_turn08658 | lOcZ_IJbM3I_turn08659,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,Okay. || I got you. Which button are you on? Not a published button. || Okay.,,,,,,,
lOcZ_IJbM3I,UNKNOWN,29,3,lOcZ_IJbM3I_turn08407 | lOcZ_IJbM3I_turn08531 | lOcZ_IJbM3I_turn08722,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/reggie-wright-jr-full-testimony-in-tupac-murder-trial/reggie-wright-jr-full-testimony-in-tupac-murder-trial_lOcZ_IJbM3I.mp4,"Raise your right hand. || Um || Yes, sir.",,,,,,,
nEzTBJWiyqM,SPEAKER_00,11,3,nEzTBJWiyqM_turn09310 | nEzTBJWiyqM_turn09311 | nEzTBJWiyqM_turn09455,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4,"I do. || You may be seated. May I please have you state and spell your first and last name for the record? || Any redirect, Mr. Shakur Shakur?",,,,,,,
nEzTBJWiyqM,SPEAKER_01,32,3,nEzTBJWiyqM_turn09396 | nEzTBJWiyqM_turn09419 | nEzTBJWiyqM_turn09420,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4,"You got to just for the record what || Cross-examination, Mr. Sand. || Yes, sir. Thank you.",,,,,,,
nEzTBJWiyqM,SPEAKER_02,58,3,nEzTBJWiyqM_turn09312 | nEzTBJWiyqM_turn09313 | nEzTBJWiyqM_turn09314,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4,"Good morning. I'm Dr. Lisa Gavin, L I S || Thank you, Dr. Gavin. Mr. DiGiacomo, you || Dr. How are you employed?",,,,,,,
nEzTBJWiyqM,SPEAKER_03,74,3,nEzTBJWiyqM_turn09316 | nEzTBJWiyqM_turn09318 | nEzTBJWiyqM_turn09319,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4,What does that mean you do with the || And in order to hold the position that || Yes.,,,,,,,
nEzTBJWiyqM,UNKNOWN,4,3,nEzTBJWiyqM_turn09341 | nEzTBJWiyqM_turn09398 | nEzTBJWiyqM_turn09433,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut/tupac-murder-trial-doctor-reveals-details-from-tupac-shakur-s-1996-aut_nEzTBJWiyqM.mp4,Yes. || 56 || That's correct.,,,,,,,
pvNr1jnlRpc,SPEAKER_00,2,2,pvNr1jnlRpc_turn09810 | pvNr1jnlRpc_turn09811,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,"Every morning the countdown begins for || For more news and updates, all you need",,,,,,,
pvNr1jnlRpc,SPEAKER_01,116,3,pvNr1jnlRpc_turn09500 | pvNr1jnlRpc_turn09501 | pvNr1jnlRpc_turn09519,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,"Uh did the number 662 mean anything? || Well, to the new guys || No?",,,,,,,
pvNr1jnlRpc,SPEAKER_02,13,3,pvNr1jnlRpc_turn09489 | pvNr1jnlRpc_turn09644 | pvNr1jnlRpc_turn09789,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,"Thank you, Mr. McDonald. Uh Mr. Powell, || Okay. || No further questions, done.",,,,,,,
pvNr1jnlRpc,SPEAKER_03,103,3,pvNr1jnlRpc_turn09490 | pvNr1jnlRpc_turn09491 | pvNr1jnlRpc_turn09492,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,"Thank you, Your Honor. Mr. McDonald, || Right. || Um that you didn't volunteer to come or",,,,,,,
pvNr1jnlRpc,SPEAKER_04,84,3,pvNr1jnlRpc_turn09645 | pvNr1jnlRpc_turn09646 | pvNr1jnlRpc_turn09647,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4 | /Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,"Sir, have you ever met me? || Excuse me? || Have you ever met me before?",,,,,,,
pvNr1jnlRpc,SPEAKER_05,1,1,pvNr1jnlRpc_turn09732,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te/tupac-murder-trial-mob-james-reveals-death-row-secrets-in-explosive-te_pvNr1jnlRpc.mp4,I'm going to tell you this. Stop. Stop.,,,,,,,
